MF;4608;20220503174500;20220503192000;SYX;SZX;
ZH;9324;20220503173000;20220503191500;SYX;SZX;
ZH;9322;20220503220500;20220503233500;SYX;SZX;
ZH;9326;20220503185500;20220503203500;SYX;SZX;
HU;7023;20220503215000;20220503231000;HAK;SZX;
HU;7025;20220503164000;20220503175500;HAK;SZX;
KY;9312;20220503233500;20220504005000;HAK;SZX;
CA;3426;20220503233500;20220504005000;HAK;SZX;
CZ;8605;20220503210500;20220503222500;HAK;SZX;
CZ;6795;20220503124500;20220503140500;HAK;SZX;
CZ;3956;20220503233000;20220504004500;HAK;SZX;
MF;1740;20220503233000;20220504004500;HAK;SZX;
MF;4573;20220503210500;20220503222500;HAK;SZX;
MF;4261;20220503124500;20220503140500;HAK;SZX;
ZH;9312;20220503233500;20220504005000;HAK;SZX;
ZH;9318;20220503223000;20220503234000;HAK;SZX;
HU;7852;20220503184500;20220504002000;URC;SZX;
CZ;8498;20220503154500;20220503210000;URC;SZX;
CZ;3912;20220503164000;20220503235500;URC;SZX;
MF;1712;20220503164000;20220503235500;URC;SZX;
MF;4532;20220503154500;20220503210000;URC;SZX;
CZ;3486;20220503113000;20220503150000;XNN;SZX;
G5;9048;20220503113500;20220503145000;XNN;SZX;
ZH;9236;20220503113500;20220503145000;XNN;SZX;
KY;9236;20220503113500;20220503145000;XNN;SZX;
MF;1354;20220503113000;20220503150000;XNN;SZX;
MF;1496;20220503113000;20220503143500;LHW;SZX;
KY;9238;20220503140000;20220503171000;LHW;SZX;
ZH;9238;20220503140000;20220503171000;LHW;SZX;
DZ;6212;20220503132000;20220503180000;LHW;SZX;
CZ;3650;20220503113000;20220503143500;LHW;SZX;
CZ;9908;20220503132000;20220503180000;LHW;SZX;
CZ;5378;20220503162500;20220503193500;LHW;SZX;
9C;8528;20220503194000;20220504003500;LHW;SZX;
GJ;3623;20220503153000;20220503184000;INC;SZX;
NS;8943;20220503153000;20220503184000;INC;SZX;
CZ;8718;20220503164000;20220503215500;INC;SZX;
CZ;4623;20220503153000;20220503184000;INC;SZX;
MF;4624;20220503164000;20220503215500;INC;SZX;
MF;8943;20220503153000;20220503184000;INC;SZX;
ZH;9915;20220503132500;20220503165000;SZX;TAO;
ZH;9917;20220503150500;20220503182500;SZX;TAO;
ZH;2617;20220503200000;20220503231500;SZX;TAO;
KY;9915;20220503132500;20220503165000;SZX;TAO;
KY;9917;20220503150500;20220503182500;SZX;TAO;
CA;3335;20220503132500;20220503165000;SZX;TAO;
CA;4682;20220503200000;20220503231500;SZX;TAO;
CA;4730;20220503131000;20220503173000;SZX;TAO;
CA;3797;20220503150500;20220503182500;SZX;TAO;
TV;6794;20220503200000;20220503231500;SZX;TAO;
CZ;8745;20220503130500;20220503161000;SZX;TAO;
SC;9915;20220503132500;20220503165000;SZX;TAO;
